salinity,ph,DO,temperature,oxygen,co3,hco3,tom,hard,ca,tan,no2,po4,mg,no3,alkalinity,class
33.5,7.8,4.68,30.6,76.1,0,122,115.227,6363.63,1010.1,0.000527426,0.004739336,1.368055556,5353.53,5,122,do
34,7.8,4.83,30.7,78.6,0,128,115.227,6363.63,1010.1,0.000527426,0.001895735,0.775462963,5353.53,5,128,do
33.5,7.8,4.27,30.7,69.5,,,,,,,,,,,,safe
34,8.2,4.71,30.6,765,,,,,,,,,,,,do
33.5,7.7,4.3,30.6,71.2,,,,,,,,,,,,safe
34,7.7,4.34,30.6,70.6,,,,,,,,,,,,safe
33.5,7.8,4.56,30.7,74.1,,,,,,,,,,,,do
34,7.9,4.42,30.6,71.8,,,,,,,,,,,,safe
33.5,7.8,4.37,30.6,71.1,,,,,,,,,,,,safe
33.5,7.8,4.44,30.7,72.3,,,,,,,,,,,,safe
33.5,7.9,4.46,30.7,72.6,,,,,,,,,,,,safe
34,8.1,4.62,30.7,75.1,,,,,,,,,,,,do
33.5,7.8,4.7,30.6,70.4,,,,,,,,,,,,do
34,7.9,4.58,30.7,74.5,,,,,,,,,,,,do
34,8.1,4.5,30.6,73.2,,,,,,,,,,,,safe
34,7.8,4.86,30.6,78.9,,,,,,,,,,,,do
33.5,7.6,4.2,31.1,67.6,,,,,,,,,,,,temp
34.5,7.5,4.26,31,69.7,,,,,,,,,,,,safe
34,7.8,4.41,31,72.2,,,,,,,,,,,,safe
34,7.7,4.4,31.1,72.2,,,,,,,,,,,,temp
33.5,7.8,4.13,31,67.7,,,,,,,,,,,,safe
32,8,4.91,31.5,80.9,,,,,,,,,,,,do
34,7.6,3.97,31,65,,,,,,,,,,,,safe
34,7.8,4.48,31,73.3,,,,,,,,,,,,safe
33.5,7.9,4.4,31.1,72.1,,,,,,,,,,,,temp
34,7.8,4.25,31.1,69.7,,,,,,,,,,,,temp
34,7.7,4.5,31.1,73.7,,,,,,,,,,,,temp
34,7.6,4.24,31,69.4,,,,,,,,,,,,safe
34,7.8,4.62,31.1,75.7,,,,,,,,,,,,do
34,7.7,4.01,31.1,65.8,,,,,,,,,,,,temp
33.5,8.3,4.29,30.9,70,,,,,,,,,,,,safe
33.5,7.7,4.35,31,71.3,,,,,,,,,,,,safe
33.5,7.8,4.31,30.9,70.5,,,,,,,,,,,,safe
33.5,7.7,4.14,31,67.8,,,,,,,,,,,,safe
33.5,7.8,4.15,30.9,67.8,,,,,,,,,,,,safe
33.5,7.8,4.15,31,68,,,,,,,,,,,,safe
33.5,7.8,4.19,31.1,68.6,,,,,,,,,,,,temp
33.5,7.7,4.38,31.1,71.7,,,,,,,,,,,,temp
34,8.4,4.6,31,75.3,,,,,,,,,,,,ph
34,7.9,4.45,31,72.9,,,,,,,,,,,,safe
33.5,7.9,4.46,31,73,,,,,,,,,,,,safe
34,8,4.22,31,69,,,,,,,,,,,,safe
34,7.8,4.44,30.9,72.7,,,,,,,,,,,,safe
33.5,7.8,4.31,29.2,68.6,,,,,,,,,,,,safe
34,7.7,4.07,29.3,64.8,,,,,,,,,,,,safe
33.5,7.8,4.31,29.2,68.4,,,,,,,,,,,,safe
33.5,7.9,4.26,29.3,67.9,,,,,,,,,,,,safe
33.5,7.9,4.84,29.2,76.8,,,,,,,,,,,,do
31.5,8.2,5.26,29.3,83.7,,,,,,,,,,,,do
33.5,7.8,4.16,29.2,66.2,,,,,,,,,,,,safe
33.5,7.8,4.12,29.2,65.5,,,,,,,,,,,,safe
33.5,8,4.5,29.1,71.4,,,,,,,,,,,,safe
33.5,8,4.51,29.1,71.7,,,,,,,,,,,,do
33.5,7.9,4.34,29.2,68.9,,,,,,,,,,,,safe
33.5,7.9,4.65,29.2,73.8,,,,,,,,,,,,do
33.5,8,4.97,29.1,78.9,,,,,,,,,,,,do
34,7.8,4.24,29.3,67.5,,,,,,,,,,,,safe
34,8.2,4.32,29.1,68.5,,,,,,,,,,,,safe
33.5,7.9,4.59,29.1,72.8,,,,,,,,,,,,do
33.5,7.9,4.5,29.2,71.5,,,,,,,,,,,,safe
33.5,7.8,4.4,29.1,69.8,,,,,,,,,,,,safe
34,7.9,4.31,29.1,68.4,,,,,,,,,,,,safe
33.5,7.9,4.65,29.1,73.8,,,,,,,,,,,,do
33.5,7.9,4.37,29.3,69.6,,,,,,,,,,,,safe
34,7.9,4.54,29.3,72.3,,,,,,,,,,,,do
34,8.4,4.58,29.2,72.8,,,,,,,,,,,,ph
34,8,4.45,29.1,70.6,,,,,,,,,,,,safe
34,8.1,4.34,29.1,68.8,,,,,,,,,,,,safe
34,8.1,4.42,29.1,70.2,,,,,,,,,,,,safe
34,8,4.47,29.1,70.9,,,,,,,,,,,,safe
33.5,7.8,4.52,29.1,71.7,,,,,,0.287765957,0.092890995,1.273148148,,5,,do
34,7.8,4.52,29.2,71.6,,,,,,0.035638298,0.005687204,1.087962963,,5,,do
34,7.9,4.6,29.1,72.9,,,,,,0.003723404,0.003791469,0.717592593,,5,,do
33.5,7.9,4.71,29.2,74.9,,,,,,1.134574468,0.022748815,1.240740741,,5,,do
33.5,8,4.88,29,77.2,,,,,,0.57287234,0.027488152,1.037037037,,5,,do
31.5,8.3,5.03,29.3,79.9,,,,,,0.013297872,0.001895735,0.333333333,,5,,do
34,7.9,4.46,29.1,70.6,,,,,,0.004787234,0,0.199074074,,5,,safe
33.5,7.8,4.46,29.2,70.8,,,,,,0.042021277,0.007582938,1.018518519,,10,,safe
33.5,7.8,4.58,29.1,72.6,,,,,,0.010106383,0.011374408,0.907407407,,5,,do
33.5,7.8,4.63,29.1,73.4,,,,,,0.066489362,0.000947867,0.962962963,,5,,do
33.5,7.7,4.58,29.2,72.6,,,,,,0.019680851,0.003791469,0.277777778,,5,,do
33.5,7.8,4.82,29.1,76.4,,,,,,0.042021277,0.004739336,0.648148148,,5,,do
33.5,7.9,4.83,29.1,76.5,,,,,,0.103723404,0.001895735,0.634259259,,5,,do
33.5,7.9,4.51,29.2,71.5,,,,,,,,,,,,do
34,8.1,4.66,29.1,73.9,,,,,,,,,,,,do
33.5,7.9,4.48,29.2,71,,,,,,,,,,,,safe
33.5,8,4.43,29.1,70.1,,,,,,,,,,,,safe
33.5,7.9,4.34,29.1,68.1,,,,,,,,,,,,safe
34,7.8,4.37,29.1,69.3,,,,,,,,,,,,safe
33.5,7.8,4.66,29.1,73.8,,,,,,,,,,,,do
33.5,8,4.69,29.3,74.5,,,,,,,,,,,,do
33.5,8,4.52,29.2,71.8,,,,,,,,,,,,do
34,8.4,4.64,29.1,73.6,,,,,,,,,,,,ph
34,7.9,4.54,29.1,70.5,,,,,,,,,,,,do
34,8,4.76,29.1,75.4,,,,,,,,,,,,do
34,8.1,4.51,29.1,71.5,,,,,,,,,,,,do
34,8,4.53,29.1,71.7,,,,,,,,,,,,do
33,7.7,4.5,29.5,71.8,,,,,,,,,,,,safe
34,7.7,4.5,29.5,71.8,,,,,,,,,,,,safe
34,7.8,4.71,29.5,75.5,,,,,,,,,,,,do
33.5,7.8,4.34,30.1,69.8,,,,,,,,,,,,safe
33.5,7.9,4.8,30.1,77.3,,,,,,,,,,,,do
33.5,8.2,4.59,30.1,74,0,118,166.897,6300,5300,0,0.04009,0.638888889,1000,5,118,do
33.5,8.4,4.86,30,78.2,0,118,211.735,6300,5300,0,0.013715,0.375,1000,5,118,ph
335,8,4.28,30.2,69,0,126,114.54,6200,5200,0,0.03165,0.462962963,1000,10,126,safe
335,8,4.54,30.1,73.2,0,124,117.03,6300,5300,0,0.02532,0.180555556,1000,10,124,do
33.5,8.1,4.23,30.2,68.2,0,116,117.03,6300,5300,0,0.020045,0.736111111,1000,5,116,safe
33.5,7.9,4.09,30.1,65.9,0,124,115.785,6300,5300,0,0.01688,0.388888889,1000,5,124,safe
33.5,7.9,4.45,30.2,71.7,0,120,118.275,6200,5200,0,0.028485,0.555555556,1000,5,120,safe
33.5,7.9,4.52,30.3,73,0,122,112.05,6400,5400,0.0893,0.02532,0.217592593,1000,5,122,do
33.5,7.9,4.55,30.2,73.3,0,126,118.275,6300,5300,0,0.015825,0.189814815,1000,5,126,do
33.5,8.6,4.85,30.1,78.2,4,114,206.753,6300,5300,0,0.01266,0.24537037,1000,5,118,ph
33.5,8.1,4.48,30.2,72.1,0,122,118.275,6300,5300,0.22936,0.02743,1.018518519,1000,5,122,safe
33.5,8.1,4.54,30.1,73.2,0,122,118.275,6300,5300,0.0517,0.015825,0.449074074,1000,5,122,do
33.5,7.9,4.33,30.2,69.9,0,128,118.275,6300,5300,0,0.01266,0.273148148,1000,5,128,safe
33.5,7.9,4.53,30.1,72.9,0,122,119.52,6300,5300,0,0.00211,0.351851852,1000,5,122,do
33.5,7.6,4.12,30,66.4,0,126,117.03,6200,1000,0.477659574,0.085308057,0.861111111,5200,5,126,safe
34,7.6,4.51,29.9,72.4,0,122,181.843,6300,1100,0,0.004739336,0.212962963,5200,5,122,do
33.5,7.6,4.56,29.9,73.3,0,124,113.295,6200,1000,0,0.009478673,0.662037037,5200,5,124,do
33.5,7.7,4.59,29.9,73.8,0,128,110.805,6200,1000,0.85,0.087203791,0.74537037,5200,5,128,do
33.5,7.7,4.71,29.8,75.7,0,128,179.352,6300,1000,0.515957447,0.0492891,0.763888889,5300,5,128,do
31.5,8,5.46,29.9,87.7,0,134,103.335,5900,1000,0,0.009478673,0.384259259,4900,5,134,do
33.5,7.8,4.67,30,75.1,0,122,206.753,6200,1000,0,0.005687204,0.138888889,5200,5,122,do
34,7.8,4.73,29.9,76.2,0,124,104.58,6300,1000,0.414893617,0.015165877,0.898148148,5300,5,124,do
33.5,7.7,4.72,29.9,76,0,128,184.334,6200,1000,0.290425532,0.018009479,1.050925926,5200,5,128,do
33.5,7.8,4.89,29.9,78.6,0,124,105.825,6200,1000,0,0.009478673,0.324074074,5200,5,124,do
34,7.7,4.64,29.9,74.7,0,124,199.28,6200,1000,0,0.006635071,0.194444444,5200,5,124,do
34,7.8,4.77,29.9,76.6,0,120,115.785,6300,1000,0,0.004739336,0.527777778,5300,5,120,do
33.5,7.8,5.09,29.9,81.8,0,126,113.295,6200,1000,0.194680851,0.013270142,0.717592593,5200,5,126,do
33.5,8,4.8,29.9,77.1,,,,,,,,,,,,do
34,8.3,5.11,29.8,82.1,,,,,,,,,,,,do
33.5,7.8,4.39,29.9,70.6,,,,,,,,,,,,safe
34,7.8,4.68,29.9,75.9,,,,,,,,,,,,do
33.5,7.8,4.72,30,72.5,,,,,,,,,,,,do
33.5,7.8,4.51,29.9,70.7,,,,,,,,,,,,do
33.5,7.7,4.39,29.9,79.2,,,,,,,,,,,,safe
33.5,7.8,4.91,30,77.4,,,,,,,,,,,,do
33.5,7.7,4.81,29.9,79.5,,,,,,,,,,,,do
34,8.3,4.94,29.9,77.4,,,,,,,,,,,,do
33.5,7.9,4.81,29.9,81.2,,,,,,,,,,,,do
33.5,8,5.05,29.9,72.9,,,,,,,,,,,,do
33.5,7.8,4.52,30,75.8,,,,,,,,,,,,do
33.5,7.8,4.72,29.8,75.8,,,,,,,,,,,,do
33.5,7.6,4.02,30,64.7,,,,,,,,,,,,safe
33.5,7.6,4.37,29.9,70.3,,,,,,,,,,,,safe
33.5,7.6,4.49,29.9,72.3,,,,,,,,,,,,safe
33.5,7.7,4.62,29.9,74.3,,,,,,,,,,,,do
33.5,7.7,4.61,29.8,74.1,,,,,,,,,,,,do
31.5,7.5,5.3,29.8,85.1,,,,,,,,,,,,do
33.5,7.6,3.94,30,63.5,,,,,,,,,,,,safe
33.5,7.7,4.53,30,72.9,,,,,,,,,,,,do
33.5,7.7,4.46,29.9,71.8,,,,,,,,,,,,safe
33.5,7.7,4.79,29.9,77,,,,,,,,,,,,do
33.5,7.7,4.5,30,72.6,,,,,,,,,,,,safe
33.5,7.7,4.85,29.8,78,,,,,,,,,,,,do
33.5,7.7,5,30,80.5,,,,,,,,,,,,do
33.5,7.6,4.34,29.9,69.9,,,,,,,,,,,,safe
34,8.2,4.62,29.9,74.4,,,,,,,,,,,,do
33.5,7.7,4.28,29.9,68.9,,,,,,,,,,,,safe
33.5,7.7,4.35,29.9,70,,,,,,,,,,,,safe
33.5,7.7,4.46,30,71.8,,,,,,,,,,,,safe
34,7.8,4.4,29.8,70.8,,,,,,,,,,,,safe
33.5,7.7,4.33,29.9,69.7,,,,,,,,,,,,safe
33.5,7.9,4.69,30,75.7,,,,,,,,,,,,do
33.5,7.8,4.27,29.9,68.7,,,,,,,,,,,,safe
33.5,8.1,4.67,29.9,75.1,,,,,,,,,,,,do
33.5,7.8,4.64,29.9,75.7,,,,,,,,,,,,do
33.5,8,4.8,29.9,77.2,,,,,,,,,,,,do
34,7.7,4.3,30,69.2,,,,,,,,,,,,safe
33.5,7.7,4.19,29.9,67.4,,,,,,,,,,,,safe
33.5,7.5,4.02,29.9,64.6,,,,,,,,,,,,safe
34,7.6,4.48,29.8,71.8,,,,,,,,,,,,safe
34,7.6,4.46,29.9,71.7,,,,,,,,,,,,safe
33.5,7.6,4.48,29.9,72.1,,,,,,,,,,,,safe
33.5,7.6,4.83,29.8,77.5,,,,,,,,,,,,do
31.5,7.9,5.62,29.7,90.1,,,,,,,,,,,,ph
34,7.7,4.44,29.9,71.4,,,,,,,,,,,,safe
34,7.6,4.37,29.9,70.4,,,,,,,,,,,,safe
33.5,7.7,4.65,29.9,74.8,,,,,,,,,,,,do
33.5,7.7,4.91,29.8,78.8,,,,,,,,,,,,do
34,7.7,4.78,29.9,76.9,,,,,,,,,,,,do
33.5,7.6,5.07,29.8,81.3,,,,,,,,,,,,do
33.5,7.7,5.18,29.8,83.3,,,,,,,,,,,,do
34,7.7,4.46,30,71.8,,,,,,0.418085106,0.024880383,0.295774648,,10,,safe
34,8.2,4.75,29.9,76.4,,,,,,0,0.001913876,0.042253521,,10,,do
33.5,7.6,4.2,29.9,67.4,,,,,,0,0.018181818,0.408450704,,10,,safe
33.5,7.6,4.11,29.9,66,,,,,,0.668085106,0.027751196,0.262910798,,10,,safe
33.5,7.6,4.48,29.9,72,,,,,,0,0.015311005,0.272300469,,10,,safe
34,7.7,4.4,29.8,70.7,,,,,,0,0.010526316,0.234741784,,10,,safe
34,7.7,4.35,29.9,69.9,,,,,,0.579787234,0.016267943,0.76056338,,10,,safe
34,7.8,4.36,30,70.2,,,,,,0.004255319,0.034449761,0.089201878,,10,,safe
33.5,7.8,4.5,30,72.4,,,,,,0,0.006698565,0.375586854,,10,,safe
34,8.1,4.88,29.9,78.4,,,,,,0,0.005741627,0.089201878,,10,,do
34,7.8,4.46,29.9,71.7,,,,,,0,0.00861244,0.328638498,,10,,safe
34,8,4.84,29.8,77.7,,,,,,0,0.004784689,0.112676056,,10,,do
34,7.7,4.45,29.9,71.5,,,,,,0,0,0.178403756,,10,,safe
34,7.6,4.63,29.8,74.3,,,,,,0,0.005741627,0.248826291,,10,,do
33.5,7.6,4.53,28.8,71.4,,,,,,0.410638298,0.067723343,0.798122066,,17.5,,do
34,7.6,4.6,28.8,72.3,,,,,,0,0.005283381,0.004694836,,17.5,,do
33.5,7.7,4.63,28.8,72.9,,,,,,0.34893617,0.005283381,0.873239437,,10,,do
33.5,7.7,4.5,28.8,70.9,,,,,,0.662765957,0.112872238,0.788732394,,17.5,,safe
33.5,7.7,4.8,28.7,75.5,,,,,,0.708510638,0.053314121,0.835680751,,17.5,,do
31.5,8.1,5.25,28.7,82.5,,,,,,0.168085106,0.004322767,0.464788732,,10,,do
33.5,7.7,4.59,28.8,72.4,,,,,,0,0.002401537,0.075117371,,10,,do
33.5,7.7,4.67,28.9,73.7,,,,,,0.078723404,0.01104707,0.779342723,,17.5,,do
34,7.7,4.53,28.8,71.3,,,,,,0.131914894,0.018731988,1.136150235,,10,,do
33.5,7.7,4.82,28.7,75.8,,,,,,0,0.013928915,0.779342723,,10,,do
34,7.6,4.74,28.8,74.7,,,,,,0,0.002401537,0.117370892,,10,,do
33.5,7.7,4.76,28.8,75,,,,,,0,0.005283381,0.272300469,,10,,do
,,4.52,28.7,71,,,,,,,,,,,,do
33.5,7.8,4.68,28.9,73.8,,,,,,,,,,,,do
34,8,4.35,28.9,68.5,,,,,,,,,,,,safe
33.5,7.6,4.75,28.8,74.8,,,,,,,,,,,,do
33.5,7.6,4.49,28.7,70.6,,,,,,,,,,,,safe
33.5,7.6,4.88,28.7,76.7,,,,,,,,,,,,do
33.5,7.8,4.32,28.7,68,,,,,,,,,,,,safe
33.5,7.7,4.65,28.8,73.2,,,,,,,,,,,,do
33.5,7.8,4.65,28.9,73.3,,,,,,,,,,,,do
33.5,7.6,4.3,28.9,67.8,,,,,,,,,,,,safe
33.5,8,4.85,28.7,76.3,,,,,,,,,,,,do
33.5,7.8,4.86,28.8,76.4,,,,,,,,,,,,do
33.5,7.9,4.55,28.7,71.5,,,,,,,,,,,,do
34,7.7,4.88,28.8,76.8,,,,,,,,,,,,do
33.5,7.7,4.39,28.8,69.1,,,,,,,,,,,,safe
33.5,7.6,4.57,28.3,71.5,,,,,,,,,,,,do
34,7.6,4.8,28.4,75.2,,,,,,,,,,,,do
33.5,7.7,4.77,28.3,74.7,,,,,,,,,,,,do
33.5,7.7,4.84,28.2,75.6,,,,,,,,,,,,do
33.5,7.7,4.86,28.2,75.6,,,,,,,,,,,,do
31.5,8.3,5.49,28.1,85.6,,,,,,,,,,,,do
33.5,7.7,4.47,28.3,70,,,,,,,,,,,,safe
33.5,7.7,4.67,28.2,73,,,,,,,,,,,,do
33.5,7.7,4.55,28.2,71,,,,,,,,,,,,do
33.5,7.7,4.7,28.3,73.6,,,,,,,,,,,,do
34,7.7,4.8,28.3,75,,,,,,,,,,,,do
33.5,7.7,4.89,28.3,78,,,,,,,,,,,,do
33.5,7.7,4.47,28.3,96.9,,,,,,,,,,,,safe
34,7.8,4.41,28.3,98.9,,,,,,,,,,,,safe
33.5,7.7,4.88,28.2,70.1,,,,,,,,,,,,do
33.5,7.7,4.8,28.2,75.1,,,,,,,,,,,,do
33.5,7.7,4.89,28.2,76.2,,,,,,,,,,,,do
33.5,7.6,4.79,28.3,75,,,,,,,,,,,,do
33.5,7.7,4.72,28.4,76.2,,,,,,,,,,,,do
33.5,7.7,4.9,28.2,75,,,,,,,,,,,,do
33.5,7.7,4.78,28.2,74,,,,,,,,,,,,do
33.5,7.8,4.74,28.2,76.5,,,,,,,,,,,,do
33.5,7.7,4.64,28.2,74.7,,,,,,,,,,,,do
33.5,7.8,4.62,28.3,74.2,,,,,,,,,,,,do
34,7.7,4.48,28.4,72.5,,,,,,,,,,,,safe
33.5,7.7,4.66,28.4,73,,,,,,,,,,,,do
33.5,7.5,4.72,28.5,74.2,,,,,,,,,,,,do
33.5,7.5,4.89,28.3,75.8,,,,,,,,,,,,do
33.5,7.6,4.77,28.4,74.7,,,,,,,,,,,,do
33.5,7.6,4.86,28.4,76.2,,,,,,,,,,,,do
33.5,7.6,4.77,28.3,74.6,,,,,,,,,,,,do
31.5,8.2,5.46,28.2,85.2,,,,,,,,,,,,do
33.5,7.6,4.66,28.4,73.1,,,,,,,,,,,,do
33.5,8.2,4.96,28.5,77.9,,,,,,,,,,,,do
33.5,7.6,4.83,28.4,75.8,,,,,,,,,,,,do
33.5,7.6,5.02,28.4,78.7,,,,,,,,,,,,do
33.5,7.5,4.68,28.4,73.3,,,,,,,,,,,,do
33.5,7.6,4.73,28.4,74.2,,,,,,,,,,,,do
33.5,7.7,5.11,28.5,80.3,,,,,,,,,,,,do
33.5,7.8,5.12,28.4,80.2,,,,,,,,,,,,do
33.5,7.7,4.97,28.5,78,,,,,,,,,,,,do
33.5,7.6,4.88,28.4,76.6,,,,,,,,,,,,do
33.5,7.6,4.96,28.4,77.7,,,,,,,,,,,,do
33.5,7.6,5.02,28.4,78.8,,,,,,,,,,,,do
33.5,7.7,5.28,28.4,82.7,,,,,,,,,,,,do
33.5,7.6,4.96,28.6,78.1,,,,,,,,,,,,do
33,7.6,4.99,28.5,78.3,,,,,,,,,,,,do
33.5,7.7,5.23,28.4,82,,,,,,,,,,,,do
33.5,7.7,5.05,28.4,79.2,,,,,,,,,,,,do
34,7.7,5.33,28.4,83.5,,,,,,,,,,,,do
34,7.7,5.12,28.4,83.2,,,,,,,,,,,,do
33.5,7.7,5.47,28.4,85.8,,,,,,,,,,,,do
33.5,7.6,4.3,29.8,69.1,,,,,,,,,,,,safe
34,7.6,4.59,29.6,73.5,,,,,,,,,,,,do
33.5,7.7,4.59,29.6,73.6,,,,,,,,,,,,do
33.5,7.6,4.63,29.7,74.3,,,,,,,,,,,,do
33.5,7.6,4.66,29.6,74.7,,,,,,,,,,,,do
31.5,8.2,5.16,29.6,82.8,,,,,,,,,,,,do
33.5,7.6,4.6,29.7,73.8,,,,,,,,,,,,do
33.5,7.6,4.71,29.7,75.7,,,,,,,,,,,,do
33.5,7.7,4.76,29.7,76.4,,,,,,,,,,,,do
33.5,7.7,4.82,29.7,77.4,,,,,,,,,,,,do
33.5,7.6,4.52,29.7,72.6,,,,,,,,,,,,do
33.5,7.6,4.52,29.6,72.5,,,,,,,,,,,,do
33.5,7.7,4.83,29.7,77.4,0,126,185.222,6231.124,5226.104,0.735387885,0.073967339,0.227699531,1005.02,17.5,126,do
34,7.7,4.78,29.6,76.6,0,120,230.276,6231.124,5226.104,0,0.004803074,0.138497653,1005.02,17.5,120,do
33.5,7.6,4.52,29.7,72.5,0,120,200.24,6130.622,5125.602,0.307120085,0.028818444,0.584507042,1005.02,17.5,120,do
33.5,7.7,4.62,29.7,74.2,0,130,202.743,6231.124,5226.104,2.098831031,0.02401537,1.312206573,1005.02,17.5,130,do
33.5,7.6,4.31,29.7,69.2,0,118,180.216,6231.124,5226.104,0.25717322,0.027857829,0.678403756,1005.02,17.5,118,safe
33.5,7.7,4.45,29.6,71.3,0,116,202.743,6231.124,5326.606,0,0.006724304,0.377934272,904.518,17.5,116,safe
33.5,7.7,4.61,29.7,74,0,120,205.246,6130.622,5125.602,0.191285866,0.026897214,0.622065728,1005.02,17.5,120,do
33.5,7.7,4.56,29.9,73.3,0,120,190.228,6231.124,5226.104,0.797024442,0.047070125,0.274647887,1005.02,17.5,120,do
33.5,7.7,4.66,29.8,74.8,0,122,177.713,6231.124,5226.104,0.286928799,0.02209414,0.842723005,1005.02,25,122,do
33.5,7.8,4.81,29.7,77.2,0,122,215.258,6231.124,5226.104,0,0.009606148,0.251173709,1005.02,17.5,122,do
33.5,7.7,4.59,29.7,73.7,0,120,215.258,6231.124,5226.104,0,0.015369837,0.636150235,1005.02,25,120,do
33.5,7.8,4.83,29.7,77.4,0,124,185.222,6130.622,5125.602,0,0.011527378,0.157276995,1005.02,17.5,124,do
33.5,7.7,4.35,29.7,69.8,0,124,177.713,6231.124,5326.606,0.045696068,0.006724304,0.908450704,904.518,17.5,124,safe
33.5,7.8,4.58,29.7,73.5,0,120,207.749,6231.124,5226.104,0,0.014409222,0.53286385,1005.02,25,120,do
33.5,7.6,4.08,29.7,65.4,0,121.39,194.656,6130.683,1005.03,0.951115834,0.137848223,1.71319797,5125.653,17.5,121.39,safe
34,7.6,4.27,29.6,68.2,0,119.4,199.712,6262.62,1005.03,0.064824655,0.006243996,0.337563452,5257.59,17.5,119.4,safe
33.5,7.7,4.38,29.6,70.1,0,121.39,209.824,6262.62,1005.03,0,0.013928915,0.464467005,5257.59,17.5,121.39,safe
33.5,7.7,4.35,29.7,65.6,0,125.37,194.656,6262.62,1005.03,1.234856536,0.171469741,1.098984772,5257.59,17.5,125.37,safe
33.5,7.7,4.47,29.6,71.4,0,129.35,189.6,6161.61,904.527,1.251859724,0.08309318,0.804568528,5257.083,17.5,129.35,safe
31.5,7.9,4.35,29.6,85.4,0,125.37,120.08,5959.59,1005.03,0,0.015850144,0.611675127,4954.56,17.5,125.37,safe
33.5,7.6,4.19,29.7,67,0,119.4,192.128,6262.62,1005.03,0,0.007204611,0.139593909,5257.59,17.5,119.4,safe
33.5,7.6,4.29,29.7,68.7,0,119.4,118.816,6262.62,1005.03,0.188097768,0.025456292,1.144670051,5257.59,17.5,119.4,safe
33.5,7.7,4.52,29.7,72.3,0,121.39,182.016,6262.62,1005.03,0.806588735,0.154178674,1.850253807,5257.59,17.5,121.39,do
33.5,7.7,4.64,29.6,74.1,0,119.4,199.712,6161.61,904.527,0.459086079,0.025456292,0.413705584,5257.083,17.5,119.4,do
34,7.7,4.38,29.7,70.1,0,119.4,222.464,6262.62,1005.03,0,0.015850144,0.505076142,5257.59,17.5,119.4,safe
33.5,7.7,4.47,29.7,71.5,0,119.4,117.552,6161.61,904.527,0,0.01104707,0.362944162,5257.083,17.5,119.4,safe
33.5,7.7,4.49,29.6,71.8,,,,,,,,,,,,safe
33.5,7.7,4.63,29.6,73.9,,,,,,,,,,,,do
33.5,7.6,4.31,29.7,69,,,,,,,,,,,,safe
33.5,7.7,4.41,29.6,70.5,,,,,,,,,,,,safe
33.5,7.7,4.31,29.7,69.2,,,,,,,,,,,,safe
33.5,7.6,4.32,29.6,69,,,,,,,,,,,,safe
33.5,7.6,4.34,29.6,69.5,,,,,,,,,,,,safe
33.5,7.6,4.36,29.7,69.9,,,,,,,,,,,,safe
33.5,7.6,4.52,29.7,72.4,,,,,,,,,,,,do
33.5,7.6,4.67,29.7,74.8,,,,,,,,,,,,do
33.5,7.6,4.43,29.7,71,,,,,,,,,,,,safe
33,7.7,4.74,29.7,75.9,,,,,,,,,,,,do
33.5,7.6,4.25,29.7,68,,,,,,,,,,,,safe
33.5,7.6,4.28,29.6,68.4,,,,,,,,,,,,safe
33.5,7.6,4.23,30.3,68.6,,,,,,,,,,,,safe
34,7.6,4.37,30.1,70.6,,,,,,,,,,,,safe
33.5,7.7,4.48,30.2,72.4,,,,,,,,,,,,safe
34,7.7,4.44,30.2,71.9,,,,,,,,,,,,safe
33.5,7.7,4.49,30.2,72.6,,,,,,,,,,,,safe
31.5,7.9,5.14,30.2,83.2,,,,,,,,,,,,do
33.5,7.7,4.13,30.2,66.9,,,,,,,,,,,,safe
33.5,7.7,4.27,30.3,69.1,,,,,,,,,,,,safe
34,7.7,4.6,30.3,74.4,,,,,,,,,,,,do
33.5,7.7,4.77,30.2,77.2,,,,,,,,,,,,do
34,7.7,4.41,30.1,71.6,,,,,,,,,,,,safe
33.5,7.8,4.23,30.3,68.4,,,,,,,,,,,,safe
34,7.7,4.46,30.2,72.2,,,,,,,,,,,,safe
33.5,7.7,4.7,30.1,76,,,,,,,,,,,,do
34,7.8,4.41,30.2,71.4,,,,,,,,,,,,safe
33.5,7.7,4.4,30.1,71.1,,,,,,,,,,,,safe
33.5,7.7,4.29,30.2,69.4,,,,,,,,,,,,safe
33.5,7.6,4.43,30.1,71.6,,,,,,,,,,,,safe
33.5,7.6,4.39,30.1,71,,,,,,,,,,,,safe
33.5,7.7,4.58,30.4,74.3,,,,,,,,,,,,do
33.5,7.6,4.58,30.2,74.2,,,,,,,,,,,,do
33.5,7.6,4.62,30.3,74.9,,,,,,,,,,,,do
33.5,7.6,4.48,30.2,72.6,,,,,,,,,,,,safe
33.5,7.8,4.82,30.3,78.2,,,,,,,,,,,,do
34,7.7,4.23,30.2,68.5,,,,,,,,,,,,safe
34,7.6,4.36,30.1,70.4,,,,,,,,,,,,safe
33.5,7.6,4.58,30.5,74.3,,,,,,,,,,,,do
34,7.7,4.49,30.3,72.8,,,,,,,,,,,,safe
33.5,7.7,4.7,30.3,76.3,,,,,,,,,,,,do
33.5,7.7,4.52,30.3,78.1,,,,,,,,,,,,do
33.5,7.7,4.66,30.3,75.4,,,,,,,,,,,,do
31.5,8,5.32,30.5,86.4,,,,,,,,,,,,do
33.5,7.7,4.39,30.5,71.4,,,,,,,,,,,,safe
33.5,7.8,4.56,30.5,74,,,,,,,,,,,,do
